"Hash","GroupCount","RelativePath","SizeKB"
"AB658446E7D27810D23A3D850DF92B15F75C67641F855C9B784E8B5EC8606F81","2","week7-Surface Classification v3\dental_analysis_output\case 486\case_486_alignment_detailed.png","75.58"
"82031495F88B0B570EDCB7FC5A431B9EFBC430BE6E55B0E65F735E3E2DA57686","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 487\case_487_alignment_detailed.png","82.51"
"82031495F88B0B570EDCB7FC5A431B9EFBC430BE6E55B0E65F735E3E2DA57686","2","week7-Surface Classification v3\dental_analysis_output\case 487\case_487_alignment_detailed.png","82.51"
"991467F65F53E58452BF9200D4978369C742472F52769326FA307A4680B0C9FE","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 488\case_488_alignment_detailed.png","73.24"
"991467F65F53E58452BF9200D4978369C742472F52769326FA307A4680B0C9FE","2","week7-Surface Classification v3\dental_analysis_output\case 488\case_488_alignment_detailed.png","73.24"
"AD3D4E76A43A62254B8ED7B3CA649BFA93C06612ED31FDEE56599F3A2680B086","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 49\case_49_alignment_detailed.png","79.58"
"AD3D4E76A43A62254B8ED7B3CA649BFA93C06612ED31FDEE56599F3A2680B086","2","week7-Surface Classification v3\dental_analysis_output\case 49\case_49_alignment_detailed.png","79.58"
"50A7478BAE510A3583A59C89DB1B54D789AF19732A567F91D8FDFF864688D819","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 490\case_490_alignment_detailed.png","94.47"
"50A7478BAE510A3583A59C89DB1B54D789AF19732A567F91D8FDFF864688D819","2","week7-Surface Classification v3\dental_analysis_output\case 490\case_490_alignment_detailed.png","94.47"
"2A00CED8CED89CF4C535945CBB3F32064187519F23D945FD4650BBAC69473179","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 491\case_491_alignment_detailed.png","72.17"
"2A00CED8CED89CF4C535945CBB3F32064187519F23D945FD4650BBAC69473179","2","week7-Surface Classification v3\dental_analysis_output\case 491\case_491_alignment_detailed.png","72.17"
"AD785134DD096136430FB7F094E17B003A33E15457B353DBE44F1992C585E460","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 492\case_492_alignment_detailed.png","81.49"
"AD785134DD096136430FB7F094E17B003A33E15457B353DBE44F1992C585E460","2","week7-Surface Classification v3\dental_analysis_output\case 492\case_492_alignment_detailed.png","81.49"
"D9408E516EF9D85C6220A67C8098D2C7A0E7D5ECC60E84EBC31AF99CE3C5909D","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 493\case_493_alignment_detailed.png","87.53"
"D9408E516EF9D85C6220A67C8098D2C7A0E7D5ECC60E84EBC31AF99CE3C5909D","2","week7-Surface Classification v3\dental_analysis_output\case 493\case_493_alignment_detailed.png","87.53"
"B46B3E3FB510375C1AAAEB6E2C6D89FA4A596EE962DCFF16FE4FEA66E76B36E3","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 494\case_494_alignment_detailed.png","83.35"
"B46B3E3FB510375C1AAAEB6E2C6D89FA4A596EE962DCFF16FE4FEA66E76B36E3","2","week7-Surface Classification v3\dental_analysis_output\case 494\case_494_alignment_detailed.png","83.35"
"D9944FF23C047A056A5DE9A950C83027C6D6A74F978FA8131D7BA63405B377D1","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 495\case_495_alignment_detailed.png","83.41"
"D9944FF23C047A056A5DE9A950C83027C6D6A74F978FA8131D7BA63405B377D1","2","week7-Surface Classification v3\dental_analysis_output\case 495\case_495_alignment_detailed.png","83.41"
"0B842970EA920BA9514A1E2F51236ED0AF18E6B6E48204271A917300B5005641","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 498\case_498_alignment_detailed.png","77.67"
"0B842970EA920BA9514A1E2F51236ED0AF18E6B6E48204271A917300B5005641","2","week7-Surface Classification v3\dental_analysis_output\case 498\case_498_alignment_detailed.png","77.67"
"1CAD45830E2E9F9746AC8DD028AFAAA839CC5FF62CDEB445DF53D8C0F72744CD","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 499\case_499_alignment_detailed.png","75.84"
"1CAD45830E2E9F9746AC8DD028AFAAA839CC5FF62CDEB445DF53D8C0F72744CD","2","week7-Surface Classification v3\dental_analysis_output\case 499\case_499_alignment_detailed.png","75.84"
"05F4370DA7A1EFF92D84749D06FFA5D67E471F0CE2B9072D30944D011A4FEA5F","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 50\case_50_alignment_detailed.png","80.63"
"05F4370DA7A1EFF92D84749D06FFA5D67E471F0CE2B9072D30944D011A4FEA5F","2","week7-Surface Classification v3\dental_analysis_output\case 50\case_50_alignment_detailed.png","80.63"
"293227D99A6867DB83CD6B969D71EC3B28DFDD92FDB0C328D3E087B7E91D00C8","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 500\case_500_alignment_detailed.png","76.83"
"293227D99A6867DB83CD6B969D71EC3B28DFDD92FDB0C328D3E087B7E91D00C8","2","week7-Surface Classification v3\dental_analysis_output\case 500\case_500_alignment_detailed.png","76.83"
"F2FC0D27F76D7E209F9A0C8B41B09E0BD38FF589B4FA7D636406775EFD632698","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 51\case_51_alignment_detailed.png","86.42"
"F2FC0D27F76D7E209F9A0C8B41B09E0BD38FF589B4FA7D636406775EFD632698","2","week7-Surface Classification v3\dental_analysis_output\case 51\case_51_alignment_detailed.png","86.42"
"9439759359E9FC2C89B93BE6390B1D411E8BE56F5E21D38FEC5E21D61EFB1DA5","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 52\case_52_alignment_detailed.png","82.27"
"9439759359E9FC2C89B93BE6390B1D411E8BE56F5E21D38FEC5E21D61EFB1DA5","2","week7-Surface Classification v3\dental_analysis_output\case 52\case_52_alignment_detailed.png","82.27"
"CEDDA3564B36E54E7998F97FD3093415212FDC118B497B0F339472BBEB538947","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 53\case_53_alignment_detailed.png","79.37"
"CEDDA3564B36E54E7998F97FD3093415212FDC118B497B0F339472BBEB538947","2","week7-Surface Classification v3\dental_analysis_output\case 53\case_53_alignment_detailed.png","79.37"
"38BEC59B7E5E35A94C13C050ADC4129CA748543FCC87D8840A778806A918ACAD","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 54\case_54_alignment_detailed.png","78.14"
"38BEC59B7E5E35A94C13C050ADC4129CA748543FCC87D8840A778806A918ACAD","2","week7-Surface Classification v3\dental_analysis_output\case 54\case_54_alignment_detailed.png","78.14"
"E95BC6EE80AEB8CDD181A09C5A50F836EB800AB4664E5F977A9C999847146B9A","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 55\case_55_alignment_detailed.png","83.65"
"E95BC6EE80AEB8CDD181A09C5A50F836EB800AB4664E5F977A9C999847146B9A","2","week7-Surface Classification v3\dental_analysis_output\case 55\case_55_alignment_detailed.png","83.65"
"A55F9AC1EA29D0D7656315D433278D8BFA5F5D4CDC444AE0B1DF589688BDDEF6","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 56\case_56_alignment_detailed.png","84.36"
"A55F9AC1EA29D0D7656315D433278D8BFA5F5D4CDC444AE0B1DF589688BDDEF6","2","week7-Surface Classification v3\dental_analysis_output\case 56\case_56_alignment_detailed.png","84.36"
"B26C0270EA70E48F72AA53DD6380DD8803F4624094C7963C5D89F6FE54CA10DA","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 58\case_58_alignment_detailed.png","82.79"
"B26C0270EA70E48F72AA53DD6380DD8803F4624094C7963C5D89F6FE54CA10DA","2","week7-Surface Classification v3\dental_analysis_output\case 58\case_58_alignment_detailed.png","82.79"
"4157941FC932E9096B5D61C56C76F5A9A15C80905103257F972B07093B137A80","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 6\case_6_alignment_detailed.png","81.35"
"4157941FC932E9096B5D61C56C76F5A9A15C80905103257F972B07093B137A80","2","week7-Surface Classification v3\dental_analysis_output\case 6\case_6_alignment_detailed.png","81.35"
"3D524188384E932B968AA00A4BCC3797C49322DC773D3D7820D51CE6F88D795D","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 60\case_60_alignment_detailed.png","75.93"
"3D524188384E932B968AA00A4BCC3797C49322DC773D3D7820D51CE6F88D795D","2","week7-Surface Classification v3\dental_analysis_output\case 60\case_60_alignment_detailed.png","75.93"
"874562424933FBF8A92B7DB71350A4DCCA4613FE5DF0BF15D672A4486CB6800C","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 61\case_61_alignment_detailed.png","77.26"
"874562424933FBF8A92B7DB71350A4DCCA4613FE5DF0BF15D672A4486CB6800C","2","week7-Surface Classification v3\dental_analysis_output\case 61\case_61_alignment_detailed.png","77.26"
"C58EC52924228303CFEB1377FE58C44D1782A51A621158FDDF14C98F60A56540","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 62\case_62_alignment_detailed.png","84.37"
"C58EC52924228303CFEB1377FE58C44D1782A51A621158FDDF14C98F60A56540","2","week7-Surface Classification v3\dental_analysis_output\case 62\case_62_alignment_detailed.png","84.37"
"196329AD1D98077A1529358A2970837E3D0691072F40B017C4310596F1B5D707","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 63\case_63_alignment_detailed.png","80.53"
"196329AD1D98077A1529358A2970837E3D0691072F40B017C4310596F1B5D707","2","week7-Surface Classification v3\dental_analysis_output\case 63\case_63_alignment_detailed.png","80.53"
"21802AE430F14FB7C14E75FA553405B4BBE096E585B26BDA2D0E39E63AAEC7D2","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 64\case_64_alignment_detailed.png","86.09"
"21802AE430F14FB7C14E75FA553405B4BBE096E585B26BDA2D0E39E63AAEC7D2","2","week7-Surface Classification v3\dental_analysis_output\case 64\case_64_alignment_detailed.png","86.09"
"A8F32CA103EEC953705D2963FD593B31F733D8132FBC614719CEBCAF1C52DD29","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 65\case_65_alignment_detailed.png","82.99"
"A8F32CA103EEC953705D2963FD593B31F733D8132FBC614719CEBCAF1C52DD29","2","week7-Surface Classification v3\dental_analysis_output\case 65\case_65_alignment_detailed.png","82.99"
"47EC1EC6B53995652CD1475DFCF92CD83F6E5DED53EE3D47EE3A43E7671D39DB","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 66\case_66_alignment_detailed.png","75.45"
"47EC1EC6B53995652CD1475DFCF92CD83F6E5DED53EE3D47EE3A43E7671D39DB","2","week7-Surface Classification v3\dental_analysis_output\case 66\case_66_alignment_detailed.png","75.45"
"6FACC1D140CA33D575F6D1F979ECAD1DA0EC49CD6C87B2F3931158D742BF524E","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 67\case_67_alignment_detailed.png","76.18"
"6FACC1D140CA33D575F6D1F979ECAD1DA0EC49CD6C87B2F3931158D742BF524E","2","week7-Surface Classification v3\dental_analysis_output\case 67\case_67_alignment_detailed.png","76.18"
"A3AAAE7E8F9966BA38DBAAC0A840829159209C6468C02B718C5558B8C580B378","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 68\case_68_alignment_detailed.png","71.65"
"A3AAAE7E8F9966BA38DBAAC0A840829159209C6468C02B718C5558B8C580B378","2","week7-Surface Classification v3\dental_analysis_output\case 68\case_68_alignment_detailed.png","71.65"
"18C7BDAD3083A6F714641888AB8BAFFCE06965D8E466C7DFF2FF6FDAB3F5D147","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 69\case_69_alignment_detailed.png","77.31"
"18C7BDAD3083A6F714641888AB8BAFFCE06965D8E466C7DFF2FF6FDAB3F5D147","2","week7-Surface Classification v3\dental_analysis_output\case 69\case_69_alignment_detailed.png","77.31"
"348F465E24E6F9B2CCD9B50BB4902264D861DA5784447D889C0FC3E05F34ED64","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 7\case_7_alignment_detailed.png","77.71"
"348F465E24E6F9B2CCD9B50BB4902264D861DA5784447D889C0FC3E05F34ED64","2","week7-Surface Classification v3\dental_analysis_output\case 7\case_7_alignment_detailed.png","77.71"
"8051DCD1A77C91BE88C011E5135B2DEC1B1FFA23AE81EADB05EE79A9CD5F7EBE","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 71\case_71_alignment_detailed.png","74.25"
"8051DCD1A77C91BE88C011E5135B2DEC1B1FFA23AE81EADB05EE79A9CD5F7EBE","2","week7-Surface Classification v3\dental_analysis_output\case 71\case_71_alignment_detailed.png","74.25"
"9BBC5AA0F1521776F244F1EE743F0C320A6DE20E3E0A60C4C2A73778FBC8EA88","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 72\case_72_alignment_detailed.png","81.77"
"9BBC5AA0F1521776F244F1EE743F0C320A6DE20E3E0A60C4C2A73778FBC8EA88","2","week7-Surface Classification v3\dental_analysis_output\case 72\case_72_alignment_detailed.png","81.77"
"33B6F7ADB91C83ABA2E20D1C287E438E8A04D949AAB1490F52CC82A4CC87F07A","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 73\case_73_alignment_detailed.png","79.64"
"33B6F7ADB91C83ABA2E20D1C287E438E8A04D949AAB1490F52CC82A4CC87F07A","2","week7-Surface Classification v3\dental_analysis_output\case 73\case_73_alignment_detailed.png","79.64"
"682581E441B8AEF3F398D968C2BA5D95CA32761D1A46D77D7040629DD853196A","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 74\case_74_alignment_detailed.png","80.64"
"682581E441B8AEF3F398D968C2BA5D95CA32761D1A46D77D7040629DD853196A","2","week7-Surface Classification v3\dental_analysis_output\case 74\case_74_alignment_detailed.png","80.64"
"BBDEF328D1E3F0D10F24B232D9852F1AC101F4A12A8151F5ADADC71A3C220EB0","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 75\case_75_alignment_detailed.png","87"
"BBDEF328D1E3F0D10F24B232D9852F1AC101F4A12A8151F5ADADC71A3C220EB0","2","week7-Surface Classification v3\dental_analysis_output\case 75\case_75_alignment_detailed.png","87"
"B0F61DB0E76395BF185775403FBE66065693AD7C6BB143979212728972B3FB47","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 76\case_76_alignment_detailed.png","85.36"
"B0F61DB0E76395BF185775403FBE66065693AD7C6BB143979212728972B3FB47","2","week7-Surface Classification v3\dental_analysis_output\case 76\case_76_alignment_detailed.png","85.36"
"DA399A3D5ED379D22F8C5EA44BA4C121F5D38DA2DC8BCD7F8B5C7DE91276C59A","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 77\case_77_alignment_detailed.png","79.36"
"DA399A3D5ED379D22F8C5EA44BA4C121F5D38DA2DC8BCD7F8B5C7DE91276C59A","2","week7-Surface Classification v3\dental_analysis_output\case 77\case_77_alignment_detailed.png","79.36"
"6E3E402D6D9AD3FC16582B9F512A5801DFA0D40A9F48514EE193F0FBA2F559C2","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 79\case_79_alignment_detailed.png","84.74"
"6E3E402D6D9AD3FC16582B9F512A5801DFA0D40A9F48514EE193F0FBA2F559C2","2","week7-Surface Classification v3\dental_analysis_output\case 79\case_79_alignment_detailed.png","84.74"
"24426AE9C7A4B3ABB033131FC1480FE9D074B94A103B42EF85695AF14AFB4FFE","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 8\case_8_alignment_detailed.png","76.06"
"24426AE9C7A4B3ABB033131FC1480FE9D074B94A103B42EF85695AF14AFB4FFE","2","week7-Surface Classification v3\dental_analysis_output\case 8\case_8_alignment_detailed.png","76.06"
"79DBFBC73099B742F30FAD9CE4ED6A16203DFDA96536C3A05621DB630729DC0F","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 80\case_80_alignment_detailed.png","77.88"
"79DBFBC73099B742F30FAD9CE4ED6A16203DFDA96536C3A05621DB630729DC0F","2","week7-Surface Classification v3\dental_analysis_output\case 80\case_80_alignment_detailed.png","77.88"
"0096426E947FFF7D628D3EE98C52C0FBC88148345EE0380C5D6DB4922036C0C1","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 81\case_81_alignment_detailed.png","81.65"
"0096426E947FFF7D628D3EE98C52C0FBC88148345EE0380C5D6DB4922036C0C1","2","week7-Surface Classification v3\dental_analysis_output\case 81\case_81_alignment_detailed.png","81.65"
"447DD43D715DC5B85BAD1CA2D0706C4549A1A4B8768824C29BCAA6A2804DF978","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 82\case_82_alignment_detailed.png","67.29"
"447DD43D715DC5B85BAD1CA2D0706C4549A1A4B8768824C29BCAA6A2804DF978","2","week7-Surface Classification v3\dental_analysis_output\case 82\case_82_alignment_detailed.png","67.29"
"8A05B126A3AA5EC2E3E1CFFDBBCE78B04262B298E3274CA3C6EE18BD2A6A4AD6","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 83\case_83_alignment_detailed.png","89.31"
"8A05B126A3AA5EC2E3E1CFFDBBCE78B04262B298E3274CA3C6EE18BD2A6A4AD6","2","week7-Surface Classification v3\dental_analysis_output\case 83\case_83_alignment_detailed.png","89.31"
"EAFCE9D7D947F2716EAE324C5EB676621BF47C0B88A2A342220517028384F5AA","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 84\case_84_alignment_detailed.png","79.76"
"EAFCE9D7D947F2716EAE324C5EB676621BF47C0B88A2A342220517028384F5AA","2","week7-Surface Classification v3\dental_analysis_output\case 84\case_84_alignment_detailed.png","79.76"
"0868183BF7895D3149F0F92B20994FF16297EABCCB73260D687F95D71FEA73AD","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 85\case_85_alignment_detailed.png","83.9"
"0868183BF7895D3149F0F92B20994FF16297EABCCB73260D687F95D71FEA73AD","2","week7-Surface Classification v3\dental_analysis_output\case 85\case_85_alignment_detailed.png","83.9"
"FA1D8BFC6C7750DC4DBBC4C8DCFB0741EE7DF6D20B656F9302CD62A6FA5F331A","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 86\case_86_alignment_detailed.png","75.97"
"FA1D8BFC6C7750DC4DBBC4C8DCFB0741EE7DF6D20B656F9302CD62A6FA5F331A","2","week7-Surface Classification v3\dental_analysis_output\case 86\case_86_alignment_detailed.png","75.97"
"D86BC370CBE955A1F1728A3462D2F7A0015540C7B3E87BBA9DF1FD8CE7362D82","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 87\case_87_alignment_detailed.png","79.19"
"D86BC370CBE955A1F1728A3462D2F7A0015540C7B3E87BBA9DF1FD8CE7362D82","2","week7-Surface Classification v3\dental_analysis_output\case 87\case_87_alignment_detailed.png","79.19"
"56F7018788984393867060FB02837FC8340E12D618C0BA9D869DD683818940ED","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 89\case_89_alignment_detailed.png","77.32"
"56F7018788984393867060FB02837FC8340E12D618C0BA9D869DD683818940ED","2","week7-Surface Classification v3\dental_analysis_output\case 89\case_89_alignment_detailed.png","77.32"
"B13413829D5BD9440DCA3A01134D39975B454BE8A5049C110322174CABD9B493","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 9\case_9_alignment_detailed.png","83.97"
"B13413829D5BD9440DCA3A01134D39975B454BE8A5049C110322174CABD9B493","2","week7-Surface Classification v3\dental_analysis_output\case 9\case_9_alignment_detailed.png","83.97"
"A45DAAB12853D12A3DC6FF278DC2229CBF113DC8C59AFB6AE7673855C9FB288C","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 90\case_90_alignment_detailed.png","77.83"
"A45DAAB12853D12A3DC6FF278DC2229CBF113DC8C59AFB6AE7673855C9FB288C","2","week7-Surface Classification v3\dental_analysis_output\case 90\case_90_alignment_detailed.png","77.83"
"265ADB3535A4585C0797D03A704E41702CAF2854E8D85B5201B6D86FBCD1E03C","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 91\case_91_alignment_detailed.png","75.18"
"265ADB3535A4585C0797D03A704E41702CAF2854E8D85B5201B6D86FBCD1E03C","2","week7-Surface Classification v3\dental_analysis_output\case 91\case_91_alignment_detailed.png","75.18"
"34430A38C9A1EC11CE4F21663980557012AB5601F4CE730CDB47970FEE8B293D","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 92\case_92_alignment_detailed.png","77.06"
"34430A38C9A1EC11CE4F21663980557012AB5601F4CE730CDB47970FEE8B293D","2","week7-Surface Classification v3\dental_analysis_output\case 92\case_92_alignment_detailed.png","77.06"
"328A3A27F060610F83C7F505F0BDB343E32B2326589A5801D63CBEBD05C3FEAE","2","week3-Caries-to-Tooth Mapping\dental_analysis_output\case 93\case_93_alignment_detailed.png","82.67"
"328A3A27F060610F83C7F505F0BDB343E32B2326589A5801D63CBEBD05C3FEAE","2","week7-Surface Classification v3\dental_analysis_output\case 93\case_93_alignment_detailed.png","82.67"
